Date,DIA,IVV,IWM,QQQ,SPY,VTI
2014-07-31,140.07151794433594,168.14755249023438,100.55865478515625,89.07042694091797,167.27517700195312,86.72399139404297
2014-08-01,139.46142578125,167.70614624023438,100.09740447998047,88.7423324584961,166.76409912109375,86.50662231445312
2014-08-04,140.10543823242188,168.9006805419922,100.98372650146484,89.35165405273438,167.96826171875,87.0978775024414
2014-08-05,138.91058349609375,167.23870849609375,100.73047637939453,88.6673355102539,166.339599609375,86.33272552490234
2014-08-06,139.1477813720703,167.2992706298828,101.0470199584961,88.6017074584961,166.3915557861328,86.35011291503906
2014-08-07,138.59701538085938,166.41635131835938,100.55865478515625,88.32048797607422,165.4906005859375,85.89797973632812
2014-08-08,140.11386108398438,168.3380126953125,101.53538513183594,88.95793914794922,167.40513610839844,86.88920593261719
2014-08-11,140.29185485839844,168.86607360839844,102.50308227539062,89.48287963867188,167.8902587890625,87.20220184326172
2014-08-12,140.2410888671875,168.6237030029297,101.79767608642578,89.44535827636719,167.65638732910156,87.04570007324219
2014-08-13,141.08847045898438,169.7576141357422,102.59351348876953,90.39214324951172,168.79124450683594,87.66305541992188
2014-08-14,141.60533142089844,170.48480224609375,102.74727630615234,90.86083984375,169.58828735351562,88.045654296875
2014-08-15,141.2199249267578,170.54537963867188,102.54828643798828,91.3014144897461,169.5535888671875,88.0543212890625
2014-08-18,142.671630859375,171.93031311035156,104.04052734375,92.00443267822266,170.97434997558594,88.8455810546875
2014-08-19,143.37623596191406,172.87391662597656,104.40230560302734,92.52002716064453,171.8666534423828,89.28903198242188
2014-08-20,143.97906494140625,173.3327178955078,103.95915222167969,92.52002716064453,172.32577514648438,89.49771881103516
2014-08-21,144.47140502929688,173.77415466308594,104.18525695800781,92.70748901367188,172.8282470703125,89.69768524169922
2014-08-22,144.2082061767578,173.5231170654297,104.19428253173828,92.84808349609375,172.5596923828125,89.56726837158203
2014-08-25,144.844970703125,174.42337036132812,104.68266296386719,93.17616271972656,173.4346160888672,90.03677368164062
2014-08-26,145.1080780029297,174.55316162109375,105.63228607177734,93.26991271972656,173.5472869873047,90.20199584960938
2014-08-27,145.17599487304688,174.51856994628906,105.36998748779297,93.28865814208984,173.4779510498047,90.14983367919922
2014-08-28,144.97230529785156,174.35414123535156,104.82736206054688,93.185546875,173.38262939453125,90.0541763305664
2014-08-29,145.0656280517578,174.8215789794922,105.41519927978516,93.53239440917969,173.87646484375,90.32373809814453
2014-09-02,144.81094360351562,174.75228881835938,105.99401092529297,93.80426025390625,173.78981018066406,90.39329528808594
2014-09-03,144.9297637939453,174.72634887695312,105.32476806640625,93.25117492675781,173.6945343017578,90.29764556884766
2014-09-04,144.87892150878906,174.43202209472656,104.91780090332031,93.16681671142578,173.44329833984375,90.10636138916016
2014-09-05,145.37974548339844,175.22840881347656,105.2524185180664,93.63548278808594,174.22296142578125,90.5237045288086
2014-09-08,145.2184600830078,174.7955780029297,105.41519927978516,93.81360626220703,173.77247619628906,90.34111785888672
2014-09-09,144.42042541503906,173.7048797607422,104.16714477539062,93.03558349609375,172.67230224609375,89.70638275146484
2014-09-10,144.8873748779297,174.36276245117188,104.78215026855469,93.80426025390625,173.322021484375,90.04547119140625
2014-09-11,144.75149536132812,174.52723693847656,105.46043395996094,93.72923278808594,173.52127075195312,90.21070861816406
2014-09-12,144.23370361328125,173.54042053222656,104.33899688720703,93.25117492675781,172.50767517089844,89.62812805175781
2014-09-15,144.59030151367188,173.34996032714844,103.19942474365234,92.35126495361328,172.37774658203125,89.39337158203125
2014-09-16,145.49009704589844,174.68301391601562,103.48886108398438,93.15743255615234,173.6771697998047,90.02809143066406
2014-09-17,145.65992736816406,174.89942932128906,103.76019287109375,93.29804229736328,173.91107177734375,90.12374877929688
2014-09-18,146.53431701660156,175.8170166015625,104.39324188232422,94.0010757446289,174.83802795410156,90.58456420898438
2014-09-19,146.74951171875,175.60926818847656,103.07283782958984,93.94282531738281,174.68057250976562,90.41068267822266
2014-09-22,145.86459350585938,174.32815551757812,101.62582397460938,93.06897735595703,173.33145141601562,89.5759506225586
2014-09-23,144.8434600830078,173.36729431152344,100.67622375488281,92.8152847290039,172.33924865722656,89.00211334228516
2014-09-24,146.18795776367188,174.7101287841797,101.58763885498047,93.81127166748047,173.68832397460938,89.69650268554688
2014-09-25,143.95843505859375,171.8401641845703,99.87364196777344,91.83806610107422,170.8857421875,88.29021453857422
2014-09-26,145.2603759765625,173.31858825683594,100.77143859863281,92.8152847290039,172.2435302734375,89.00646209716797
2014-09-29,144.945556640625,172.87510681152344,100.68982696533203,92.6931381225586,171.9302520751953,88.84921264648438
2014-09-30,144.7242889404297,172.42283630371094,99.1662826538086,92.82466888427734,171.4776153564453,88.4299545288086
2014-10-01,142.6905059814453,170.1616668701172,97.76065826416016,91.34009552001953,169.15379333496094,87.26824188232422
2014-10-02,142.66490173339844,170.17906188964844,98.69474029541016,91.34009552001953,169.1798858642578,87.31192779541016
2014-10-03,144.42642211914062,172.0402069091797,99.4383544921875,92.24213409423828,171.04244995117188,88.29021453857422
2014-10-06,144.2987823486328,171.8140411376953,98.58589935302734,92.0447998046875,170.8422088623047,88.11553192138672
2014-10-07,141.99264526367188,169.20504760742188,96.96258544921875,90.73872375488281,168.20509338378906,86.7529067993164
2014-10-08,144.34130859375,172.14453125,98.8216781616211,92.50520324707031,171.14688110351562,88.19413757324219
2014-10-09,141.5500946044922,168.6310577392578,96.15544891357422,91.01121520996094,167.7524871826172,86.3772964477539
2014-10-10,140.5885009765625,166.80470275878906,94.98561096191406,88.73735046386719,165.8376922607422,85.30294036865234
2014-10-13,138.6483612060547,163.9869384765625,94.6047134399414,87.34671020507812,163.1134796142578,83.94033813476562
2014-10-14,138.7334442138672,164.36956787109375,95.71112060546875,87.35613250732422,163.36587524414062,84.20238494873047
2014-10-15,137.24420166015625,163.05638122558594,96.67240905761719,86.79232025146484,162.26051330566406,83.730712890625
2014-10-16,136.98899841308594,163.00418090820312,97.76065826416016,86.24737548828125,162.1212921142578,83.91412353515625
2014-10-17,139.09095764160156,165.03924560546875,97.47044372558594,87.38430786132812,164.0360565185547,84.8312759399414
2014-10-20,139.26100158691406,166.61338806152344,98.61309051513672,88.69037628173828,165.6288299560547,85.67854309082031
2014-10-21,141.09066772460938,169.89207458496094,100.23637390136719,91.0206069946289,168.91009521484375,87.37306213378906
2014-10-22,139.88235473632812,168.71800231933594,98.80352783203125,90.55081176757812,167.70896911621094,86.69175720214844
2014-10-23,141.64376831054688,170.70086669921875,100.55379486083984,91.9132308959961,169.6585235595703,87.73992156982422
2014-10-24,142.7415313720703,171.9183807373047,100.72611999511719,92.66496276855469,170.9641571044922,88.3513412475586
2014-10-27,142.8605499267578,171.7010040283203,100.67169189453125,92.73072814941406,170.72906494140625,88.22907257080078
2014-10-28,144.37542724609375,173.6490936279297,103.53740692138672,94.13075256347656,172.68740844726562,89.3733139038086
2014-10-29,144.1541290283203,173.44906616210938,103.29254913330078,93.7830810546875,172.4263153076172,89.24230194091797
2014-10-30,146.02618408203125,174.64048767089844,104.17220306396484,93.98040008544922,173.53163146972656,89.79257202148438
2014-10-31,147.60055541992188,176.5364227294922,105.70481872558594,95.2770767211914,175.5160675048828,90.85822296142578
2014-11-03,147.5239715576172,176.64077758789062,105.5234375,95.55895233154297,175.61180114746094,90.9106216430664
2014-11-04,147.60911560058594,176.0493927001953,105.03373718261719,95.23949432373047,175.00253295898438,90.57869720458984
2014-11-05,148.53668212890625,177.17996215820312,105.22418212890625,95.24888610839844,176.10789489746094,91.0066909790039
2014-11-06,149.16632080078125,177.849609375,105.67759704589844,95.549560546875,176.8129119873047,91.45216369628906
2014-11-07,149.4130401611328,178.0757293701172,105.84083557128906,95.46499633789062,176.97828674316406,91.52204895019531
2014-11-10,149.72793579101562,178.54537963867188,106.36685943603516,95.80326843261719,177.53533935546875,91.80156707763672
2014-11-11,149.78753662109375,178.73670959472656,106.43938446044922,96.10395050048828,177.70936584472656,91.88888549804688
2014-11-12,149.8045196533203,178.59756469726562,106.92001342773438,96.2730484008789,177.5178985595703,91.87144470214844
2014-11-13,150.1449432373047,178.7106170654297,106.01316833496094,96.68648529052734,177.71807861328125,91.85395812988281
2014-11-14,150.0684051513672,178.7888946533203,105.82272338867188,96.98716735839844,177.76156616210938,91.8626937866211
2014-11-17,150.18751525878906,178.8584747314453,104.94304656982422,96.69590759277344,177.87472534179688,91.85395812988281
2014-11-18,150.58740234375,179.94558715820312,105.5506591796875,97.41940307617188,178.90176391601562,92.39551544189453
2014-11-19,150.5619354248047,179.6759796142578,104.4261245727539,96.97777557373047,178.614501953125,92.15968322753906
2014-11-20,150.83421325683594,179.9542694091797,105.59600067138672,97.41000366210938,178.92788696289062,92.42169952392578
2014-11-21,151.60035705566406,180.92831420898438,105.72296905517578,97.59793853759766,179.88522338867188,92.9108657836914
2014-11-24,151.6855926513672,181.4849090576172,106.98350524902344,98.35900115966797,180.39002990722656,93.25150299072266
2014-11-25,151.82217407226562,181.3631591796875,107.06511688232422,98.50933837890625,180.25953674316406,93.23403930664062
2014-11-26,151.86485290527344,181.79798889160156,107.41879272460938,99.14826965332031,180.72080993652344,93.44367218017578
2014-11-28,151.941650390625,181.39791870117188,105.82272338867188,99.60872650146484,180.33779907226562,93.11174011230469
2014-12-01,151.51502990722656,180.18040466308594,104.17220306396484,98.48114776611328,179.08453369140625,92.32564544677734
2014-12-02,152.33407592773438,181.31097412109375,105.42369842529297,98.8758316040039,180.2421112060547,92.90210723876953
2014-12-03,152.67530822753906,182.02407836914062,106.43938446044922,99.05432891845703,180.9383544921875,93.3213882446289
2014-12-04,152.56436157226562,181.80665588378906,105.9315414428711,99.00736236572266,180.73818969726562,93.20781707763672
2014-12-05,153.1444854736328,182.1458740234375,106.72956848144531,99.01675415039062,181.0341339111328,93.4174575805664
2014-12-08,152.31695556640625,180.8761444091797,105.39649963378906,98.31204986572266,179.8243408203125,92.75361633300781
2014-12-09,151.82217407226562,180.75436401367188,107.16490173339844,98.62213134765625,179.70248413085938,92.80603790283203
2014-12-10,149.54429626464844,177.93658447265625,104.8886489868164,97.07173156738281,176.8216552734375,91.28622436523438
2014-12-11,150.17568969726562,178.75408935546875,105.3058090209961,97.53215789794922,177.71807861328125,91.7054672241211
2014-12-12,147.5906219482422,175.892822265625,104.02713012695312,96.47039031982422,174.8459014892578,90.2642593383789
2014-12-15,146.55833435058594,174.6492156982422,102.97512817382812,95.47440338134766,173.64480590820312,89.60912322998047
2014-12-16,145.75645446777344,173.29249572753906,102.83004760742188,93.94282531738281,172.252197265625,88.9453125
2014-12-17,148.0939178466797,176.65817260742188,106.00407409667969,95.6529312133789,175.6291961669922,90.8494644165039
2014-12-18,151.6771697998047,180.98916625976562,107.58201599121094,97.9549789428711,179.97227478027344,92.99820709228516
2014-12-19,151.88485717773438,181.77188110351562,107.82691955566406,98.38600158691406,180.73805236816406,93.38252258300781
2014-12-22,153.34689331054688,182.62417602539062,108.56147766113281,98.63117980957031,181.56944274902344,93.752197265625
2014-12-23,153.91973876953125,182.91116333007812,108.69749450683594,98.28223419189453,181.8145294189453,93.96293640136719
2014-12-24,153.91973876953125,182.97499084472656,109.01155090332031,98.36714172363281,181.83197021484375,93.98929595947266
2014-12-26,154.05648803710938,183.46456909179688,109.72154235839844,99.06503295898438,182.41839599609375,94.27025604248047
2014-12-29,153.9881134033203,183.77932739257812,110.18577575683594,99.04615783691406,182.6634063720703,94.47222900390625
2014-12-30,153.43234252929688,182.73016357421875,109.53948211669922,98.38600158691406,181.68321228027344,94.00685119628906
2014-12-31,152.0814666748047,180.85923767089844,108.88408660888672,97.3768310546875,179.88038635253906,93.07608032226562
2015-01-02,152.1328125,180.73684692382812,108.25601959228516,97.08450317382812,179.78411865234375,93.00582122802734
2015-01-05,149.48236083984375,177.56329345703125,106.80873107910156,95.66036987304688,176.53729248046875,91.40772247314453
2015-01-06,148.2427215576172,175.96340942382812,104.96090698242188,94.37773895263672,174.87448120117188,90.51210021972656
2015-01-07,150.12364196777344,178.14031982421875,106.25348663330078,95.59437561035156,177.0536651611328,91.59212493896484
2015-01-08,152.83384704589844,181.32261657714844,108.05579376220703,97.42399597167969,180.1954803466797,93.20780181884766
2015-01-09,151.51724243164062,179.79266357421875,107.01808166503906,96.78268432617188,178.75143432617188,92.43508911132812
2015-01-12,150.67935180664062,178.4287872314453,106.66310119628906,95.7735595703125,177.35118103027344,91.77653503417969
2015-01-13,150.45706176757812,177.96543884277344,106.7449951171875,95.74526977539062,176.85235595703125,91.5657958984375
2015-01-14,148.8155517578125,176.89010620117188,106.31717681884766,95.21708679199219,175.78468322753906,91.0652847290039
2015-01-15,147.96058654785156,175.22898864746094,104.52398681640625,93.98163604736328,174.17437744140625,90.14331817626953
2015-01-16,149.4648895263672,177.47586059570312,106.2261734008789,95.08509063720703,176.45851135253906,91.33750915527344
2015-01-20,149.66175842285156,177.9129638671875,105.78013610839844,95.83956909179688,176.83485412597656,91.46920776367188
2015-01-21,150.04673767089844,178.7872314453125,105.44335174560547,96.3299789428711,177.7274932861328,91.88189697265625
2015-01-22,152.2459716796875,181.41004943847656,107.59151458740234,98.11248016357422,180.37049865722656,93.27804565429688
2015-01-23,150.9538116455078,180.4396514892578,107.51873779296875,98.32939910888672,179.38153076171875,92.85653686523438
2015-01-26,151.0308074951172,180.9204864501953,108.55641174316406,98.21622467041016,179.80162048339844,93.24291229248047
2015-01-27,148.5407257080078,178.49000549316406,108.0375747680664,95.6698226928711,177.429931640625,92.15412902832031
2015-01-28,146.94061279296875,176.18202209472656,106.21705627441406,95.17936706542969,175.15455627441406,90.9072265625
2015-01-29,148.8059844970703,177.8692626953125,107.68257904052734,96.09420013427734,176.7736053466797,91.77653503417969
2015-01-30,146.70956420898438,175.6136474609375,105.31591796875,95.3491439819336,174.55068969726562,90.52967071533203
2015-02-02,148.26690673828125,177.7469024658203,106.2807846069336,96.17912292480469,176.71234130859375,91.5482406616211
2015-02-03,150.88531494140625,180.2734832763672,108.1832046508789,97.10335540771484,179.26780700683594,92.95313262939453
2015-02-04,151.05645751953125,179.63526916503906,107.78270721435547,97.01847076416016,178.5851593017578,92.62825012207031
2015-02-05,152.78500366210938,181.5149383544922,109.17536163330078,97.85784149169922,180.38800048828125,93.6468276977539
2015-02-06,152.39144897460938,180.92919921875,109.05704498291016,97.263671875,179.88916015625,93.3658447265625
2015-02-09,151.53567504882812,180.15115356445312,108.19229125976562,96.95245361328125,179.08404541015625,92.90045928955078
2015-02-10,152.75070190429688,182.1007080078125,108.88408660888672,98.46141052246094,180.99183654785156,93.84879302978516
2015-02-11,152.91342163085938,182.1881561279297,108.7293701171875,98.81980895996094,181.09686279296875,93.89270782470703
2015-02-12,153.88890075683594,183.88421630859375,109.96729278564453,99.97041320800781,182.83843994140625,94.79711151123047
2015-02-13,154.3166961669922,184.7147674560547,110.62267303466797,100.82865142822266,183.5911102294922,95.24492645263672
2015-02-17,154.51351928710938,185.04701232910156,110.96858215332031,100.9229736328125,183.87991333007812,95.39418029785156
2015-02-18,154.42796325683594,185.01205444335938,111.0869140625,101.0644760131836,183.8974609375,95.44689178466797
2015-02-19,154.10276794433594,184.8634033203125,111.09600830078125,101.56429290771484,183.76612854003906,95.42056274414062
2015-02-20,155.42420959472656,185.9912109375,111.39636993408203,102.24335479736328,184.86883544921875,95.95616149902344
2015-02-23,155.23533630371094,185.9299774169922,111.505615234375,102.34707641601562,184.84259033203125,95.9473876953125
2015-02-24,156.0848846435547,186.48953247070312,111.6512451171875,102.42252349853516,185.36769104003906,96.16688537597656
2015-02-25,156.12771606445312,186.3496551513672,111.77867126464844,102.1678695678711,185.21014404296875,96.13176727294922
2015-02-26,156.17059326171875,186.1398162841797,112.18830871582031,102.68660736083984,184.99131774902344,96.07030487060547
2015-02-27,155.46705627441406,185.52784729003906,111.57844543457031,102.2339096069336,184.36126708984375,95.72785949707031
2015-03-02,156.7455596923828,186.7080841064453,112.3885726928711,103.15815734863281,185.52517700195312,96.31617736816406
2015-03-03,156.05050659179688,185.86883544921875,111.72409057617188,102.67716979980469,184.76377868652344,95.92105865478516
2015-03-04,155.1151885986328,185.09068298339844,111.37820434570312,102.28105163574219,183.98489379882812,95.53470611572266
2015-03-05,155.44979858398438,185.28305053710938,111.70587921142578,102.46026611328125,184.1862335205078,95.68396759033203
2015-03-06,153.0731964111328,182.7039794921875,110.29497528076172,101.30022430419922,181.59571838378906,94.35808563232422
2015-03-09,154.27442932128906,183.46456909179688,110.77741241455078,101.59258270263672,182.34832763671875,94.70929718017578
2015-03-10,151.60595703125,180.4658660888672,109.50306701660156,99.70634460449219,179.39031982421875,93.26924133300781
2015-03-11,151.31419372558594,180.08120727539062,110.1766586303711,99.13103485107422,178.97024536132812,93.19898223876953
2015-03-12,153.5622100830078,182.32803344726562,112.0062484741211,99.78182220458984,181.24563598632812,94.36685180664062
2015-03-13,152.3524627685547,181.20899963378906,111.60572052001953,99.34795379638672,180.1342010498047,93.83999633789062
2015-03-16,154.25723266601562,183.71815490722656,112.26111602783203,100.6305923461914,182.54087829589844,95.0166244506836
2015-03-17,153.1589813232422,183.09742736816406,112.56151580810547,100.79093933105469,181.9983367919922,94.83222961425781
2015-03-18,155.07237243652344,185.2568359375,113.46263885498047,101.78120422363281,184.1862335205078,95.92105865478516
2015-03-19,154.15428161621094,184.46127319335938,113.68110656738281,101.9321060180664,183.3460235595703,95.57859802246094
2015-03-20,155.53897094726562,186.08738708496094,114.68238830566406,102.59191131591797,184.96441650390625,96.37764739990234
2015-03-23,155.44444274902344,185.78140258789062,114.58224487304688,102.3934097290039,184.60398864746094,96.2108154296875
2015-03-24,154.56768798828125,184.61863708496094,114.55493927001953,102.0247573852539,183.5666961669922,95.70152282714844
2015-03-25,152.06646728515625,182.00265502929688,111.81859588623047,99.68988037109375,180.87672424316406,94.2088851928711
2015-03-26,151.68832397460938,181.55462646484375,111.68163299560547,99.34955596923828,180.4459991455078,94.02359771728516
2015-03-27,151.971923828125,181.92355346679688,112.39380645751953,99.74659729003906,180.85914611816406,94.27946472167969
2015-03-30,154.1894989013672,184.13723754882812,113.9185791015625,100.8904037475586,183.0655975341797,95.47921752929688
2015-03-31,152.63377380371094,182.56483459472656,113.55337524414062,99.82223510742188,181.46571350097656,94.61466217041016
2015-04-01,151.91175842285156,181.99383544921875,113.59901428222656,99.30233001708984,180.82398986816406,94.4382553100586
2015-04-02,152.4188232421875,182.50340270996094,113.80899047851562,99.3685073852539,181.4744873046875,94.73817443847656
2015-04-06,153.50184631347656,183.83860778808594,114.31118774414062,100.18143463134766,182.6964111328125,95.39098358154297
2015-04-07,153.35574340820312,183.29391479492188,113.58074188232422,100.01129913330078,182.2129669189453,95.07342529296875
2015-04-08,153.63938903808594,183.95274353027344,114.55767822265625,100.80533599853516,182.82830810546875,95.47921752929688
2015-04-09,154.1980743408203,184.7609405517578,114.14681243896484,101.43865966796875,183.63702392578125,95.814453125
2015-04-10,155.0318145751953,185.7272186279297,114.69464874267578,101.85459899902344,184.63916015625,96.26437377929688
2015-04-13,154.40435791015625,184.87509155273438,114.7676773071289,101.59938049316406,183.80404663085938,95.88502502441406
2015-04-14,154.8684844970703,185.20010375976562,114.74028778076172,101.30632781982422,184.15570068359375,96.02615356445312
2015-04-15,155.47023010253906,186.14886474609375,115.54376220703125,101.9396743774414,184.98194885253906,96.51136779785156
2015-04-16,155.49607849121094,186.06101989746094,115.47985076904297,101.79788208007812,184.92922973632812,96.46726989746094
2015-04-17,153.04302978515625,183.90884399414062,113.60814666748047,100.20979309082031,182.8018798828125,95.34687042236328
2015-04-20,154.8406219482422,185.59542846679688,114.7220458984375,101.71279907226562,184.47216796875,96.1231918334961
2015-04-21,154.1783447265625,185.4021759033203,114.60332489013672,102.14762115478516,184.25238037109375,96.09674835205078
2015-04-22,154.86647033691406,186.2981719970703,114.77681732177734,102.7053451538086,185.1578369140625,96.5025405883789
2015-04-23,155.1330108642578,186.76373291015625,115.2972412109375,103.09288787841797,185.62368774414062,96.80252075195312
2015-04-24,155.2792510986328,187.1765899658203,114.91378784179688,104.491943359375,186.054443359375,96.90835571289062
2015-04-27,154.96102905273438,186.43873596191406,113.64462280273438,104.2272720336914,185.2808837890625,96.40552520751953
2015-04-28,155.5372772216797,186.94821166992188,114.27464294433594,104.01929473876953,185.8698272705078,96.66134643554688
2015-04-29,154.875,186.21913146972656,113.03292083740234,103.36705017089844,185.1050567626953,96.23792266845703
2015-04-30,153.24942016601562,184.3392791748047,110.64080047607422,101.74114227294922,183.25022888183594,95.19691467285156
2015-05-01,154.72869873046875,186.3333282470703,111.36212158203125,103.08345794677734,185.2368927001953,96.07027435302734
2015-05-04,155.19325256347656,186.9306640625,111.76383209228516,103.25361633300781,185.76437377929688,96.40552520751953
2015-05-05,153.9633026123047,184.76971435546875,110.33951568603516,101.5710220336914,183.63702392578125,95.25867462158203
2015-05-06,153.43008422851562,184.00546264648438,110.72298431396484,100.87150573730469,182.8809814453125,94.9940185546875
2015-05-07,154.19546508789062,184.72576904296875,111.1429672241211,101.4764633178711,183.61062622070312,95.35572052001953
2015-05-08,156.4058837890625,187.1326904296875,111.97381591796875,102.7431640625,186.02804565429688,96.55546569824219
2015-05-11,155.74362182617188,186.22792053222656,112.03770446777344,102.34613037109375,185.14019775390625,96.14967346191406
2015-05-12,155.43405151367188,185.65692138671875,111.83686065673828,101.88294982910156,184.58639526367188,95.86738586425781
2015-05-13,155.45989990234375,185.7272186279297,111.83686065673828,102.09091186523438,184.62159729003906,95.92029571533203
2015-05-14,156.99945068359375,187.71243286132812,113.02379608154297,103.58446502685547,186.5467529296875,96.87308502197266
2015-05-15,157.29505920410156,187.9057159423828,112.89598083496094,103.58446502685547,186.74893188476562,96.98776245117188
2015-05-18,157.46743774414062,188.45916748046875,114.17423248291016,104.03821563720703,187.32908630371094,97.34945678710938
2015-05-19,157.68301391601562,188.42398071289062,114.01899719238281,103.92476654052734,187.2675323486328,97.30535125732422
2015-05-20,157.49337768554688,188.2395477294922,114.22900390625,103.99095153808594,187.13568115234375,97.24361419677734
2015-05-21,157.562255859375,188.7841339111328,114.1011734008789,104.52975463867188,187.6807098388672,97.4906005859375
2015-05-22,157.1054229736328,188.3888702392578,113.60814666748047,104.42578125,187.23239135742188,97.30535125732422
2015-05-26,155.47630310058594,186.3420867919922,112.5216293334961,103.22525024414062,185.2193603515625,96.29084014892578
2015-05-27,156.46755981445312,188.12539672851562,113.90032196044922,104.88896942138672,186.97747802734375,97.17303466796875
2015-05-28,156.26930236816406,187.87939453125,113.79987335205078,104.65264129638672,186.76651000976562,97.0848159790039
2015-05-29,155.252197265625,186.73739624023438,113.1151123046875,104.02875518798828,185.6061248779297,96.43196105957031
2015-06-01,155.50213623046875,187.06243896484375,113.4711685180664,104.37850952148438,185.98414611816406,96.67015838623047
2015-06-02,155.28665161132812,186.91310119628906,113.6903305053711,104.04764556884766,185.79953002929688,96.599609375
2015-06-03,155.91592407226562,187.440185546875,114.82247924804688,104.3595962524414,186.29180908203125,96.934814453125
2015-06-04,154.47637939453125,185.92922973632812,113.67205810546875,103.5655517578125,184.7183074951172,96.15848541259766
2015-06-05,153.86439514160156,185.51638793945312,114.4937744140625,103.3198013305664,184.4017791748047,96.07910919189453
2015-06-08,153.26956176757812,184.37442016601562,113.96422576904297,102.27052307128906,183.26779174804688,95.48802947998047
2015-06-09,153.1834259033203,184.3129425048828,113.61727142333984,102.1003646850586,183.24143981933594,95.40863037109375
2015-06-10,155.2090301513672,186.50021362304688,115.03246307373047,103.49942016601562,185.43911743164062,96.5731430053711
2015-06-11,155.708984375,187.1326904296875,115.32463836669922,103.650634765625,186.036865234375,96.84661865234375
2015-06-12,154.40745544433594,185.70965576171875,114.9776840209961,102.79988861083984,184.61276245117188,96.21141052246094
2015-06-15,153.51962280273438,184.9365997314453,114.61248016357422,102.2894287109375,183.82159423828125,95.77033996582031
2015-06-16,154.47637939453125,185.96434020996094,115.42506408691406,102.84713745117188,184.82374572753906,96.2996597290039
2015-06-17,154.70912170410156,186.21913146972656,115.25159454345703,103.13072967529297,185.12261962890625,96.45844268798828
2015-06-18,156.3038330078125,188.0901641845703,116.79459381103516,104.63375091552734,187.0477752685547,97.41120910644531
2015-06-19,155.3616943359375,186.97457885742188,116.73981475830078,104.11642456054688,186.21743774414062,96.98776245117188
2015-06-22,156.36424255371094,188.30978393554688,117.54329681396484,104.88385009765625,187.17144775390625,97.57881164550781
2015-06-23,156.53712463378906,188.3976593017578,117.78977966308594,104.9691390991211,187.303955078125,97.67587280273438
2015-06-24,155.0592498779297,187.0646514892578,116.79459381103516,104.42908477783203,185.9436492919922,96.934814453125
2015-06-25,154.40228271484375,186.47293090820312,116.7306900024414,104.22064208984375,185.37826538085938,96.6348876953125
2015-06-26,154.81727600097656,186.52589416503906,116.4111328125,103.52899932861328,185.3429718017578,96.57994842529297
2015-06-29,151.8009490966797,182.60406494140625,113.4711685180664,101.08454895019531,181.4562225341797,94.55992889404297
2015-06-30,151.95648193359375,183.03689575195312,114.00072479248047,101.44459533691406,181.83609008789062,94.81686401367188
2015-07-01,153.32199096679688,184.4678192138672,114.33856201171875,102.24990844726562,183.2935791015625,95.4370346069336
2015-07-02,153.01956176757812,184.2470245361328,113.49411010742188,102.27835083007812,183.12574768066406,95.3130111694336
2015-07-06,152.69976806640625,183.7611846923828,113.45741271972656,102.0414810180664,182.60462951660156,95.06494903564453
2015-07-07,153.5207977294922,184.89178466796875,113.58576202392578,102.29730987548828,183.75289916992188,95.58766174316406
2015-07-08,151.24777221679688,181.77378845214844,111.85285186767578,100.51605987548828,180.67005920410156,93.9928970336914
2015-07-09,151.4724884033203,182.1005859375,112.25627136230469,100.45924377441406,180.99688720703125,94.1878433227539
2015-07-10,153.3307342529297,184.42364501953125,113.81501007080078,101.99411010742188,183.2759246826172,95.33072662353516
2015-07-13,155.22341918945312,186.45521545410156,115.09868621826172,103.78482055664062,185.29879760742188,96.41162109375
2015-07-14,155.85440063476562,187.23257446289062,115.74050903320312,104.46697998046875,186.1026153564453,96.84574127197266
2015-07-15,155.86297607421875,187.16189575195312,115.12618255615234,104.58068084716797,186.04078674316406,96.72173309326172
2015-07-16,156.49388122558594,188.62820434570312,115.8138656616211,106.0587158203125,187.5336151123047,97.39505004882812
2015-07-17,156.1842041015625,188.8313446044922,115.3095703125,107.62201690673828,187.69264221191406,97.42162322998047
2015-07-20,156.31399536132812,188.90199279785156,114.68608856201172,107.99153137207031,187.78981018066406,97.43048095703125
2015-07-21,154.82603454589844,188.16883850097656,114.14510345458984,107.92520904541016,187.0477752685547,97.00519561767578
2015-07-22,154.24647521972656,187.8066864013672,114.56686401367188,106.7029800415039,186.7121124267578,96.86346435546875
2015-07-23,153.26019287109375,186.79092407226562,113.30155181884766,106.30504608154297,185.6609649658203,96.30530548095703
2015-07-24,151.84144592285156,184.83001708984375,111.47692108154297,105.2628402709961,183.73526000976562,95.2952880859375
2015-07-27,150.7254638671875,183.71702575683594,110.55084991455078,104.39118194580078,182.66639709472656,94.66624450683594
2015-07-28,152.35179138183594,186.0047607421875,111.49524688720703,105.29127502441406,184.91012573242188,95.79145050048828
2015-07-29,153.3467254638672,187.25025939941406,111.80701446533203,105.68921661376953,186.18212890625,96.44703674316406
2015-07-30,153.31210327148438,187.31204223632812,112.1279296875,106.19136047363281,186.22630310058594,96.52678680419922
2015-07-31,152.84494018554688,187.0470733642578,112.74223327636719,106.06820678710938,185.9436492919922,96.42932891845703
2015-08-03,152.0403289794922,186.41110229492188,112.18294525146484,105.73658752441406,185.31646728515625,96.08379364013672
2015-08-04,151.66842651367188,186.0224609375,111.91704559326172,105.53761291503906,184.95425415039062,95.92434692382812
